record_id,delivery_id,package_type,vehicle_type,region,weather_condition,distance_km,distance_group,delivery_time_hours_clean,expected_time_hours_clean,delayed,delivery_status,delivery_rating,delivery_cost
22280,22280,fragile items,bike,west,cold,261.8,250+ km,9,7,yes,delayed,2,1457.1
22281,22281,automobile parts,scooter,north,rainy,171.5,150–199 km,5,8,no,delivered,4,1012.55
22282,22282,electronics,van,west,stormy,33,0–49 km,8,2,yes,delayed,2,260.75
22283,22283,groceries,ev van,east,rainy,153.7,150–199 km,8,8,yes,delayed,3,982.8
22284,22284,automobile parts,ev van,west,cold,288.1,250+ km,9,8,yes,failed,1,1632.7206
22285,22285,automobile parts,scooter,central,stormy,166.2,150–199 km,9,8,yes,delayed,2,941.71
22286,22286,automobile parts,truck,central,rainy,40.9,0–49 km,4,2,yes,failed,1,312.79
22287,22287,automobile parts,ev bike,south,clear,245.8,200–249 km,6,8,no,delivered,4,1455.99
22288,22288,electronics,ev bike,central,rainy,87.2,50–99 km,7,24,no,delivered,5,546.13
22289,22289,clothing,van,north,hot,112.8,100–149 km,4,16,no,delivered,5,705.33
22290,22290,furniture,scooter,north,cold,291.1,250+ km,6,7,no,delivered,3,1589.8
22291,22291,pharmacy,ev bike,central,stormy,60.8,50–99 km,9,16,no,delivered,5,420.31
22292,22292,groceries,van,central,hot,108.9,100–149 km,5,8,no,delivered,5,680.53
22293,22293,documents,scooter,west,rainy,288.4,250+ km,15,24,no,delivered,5,1464.08
22294,22294,documents,ev bike,south,rainy,269.4,250+ km,8,8,yes,delayed,3,1461.7
22295,22295,pharmacy,ev van,east,clear,5.7,0–49 km,0,8,no,delivered,5,260.53
22296,22296,automobile parts,ev van,central,foggy,233,200–249 km,11,16,no,delivered,4,1267.36
22297,22297,fragile items,ev van,south,stormy,33.2,0–49 km,8,16,no,delivered,4,226.96
22298,22298,clothing,truck,east,rainy,175.3,150–199 km,6,24,no,delivered,4,988.73
22299,22299,clothing,ev bike,south,clear,212.7,200–249 km,6,16,no,delivered,3,1192.95
22300,22300,documents,scooter,north,hot,148.9,100–149 km,6,8,no,delivered,5,950.52
22301,22301,cosmetics,scooter,east,clear,297.1,250+ km,6,7,no,delivered,4,1551.76
22302,22302,electronics,bike,west,rainy,150.7,150–199 km,7,5,yes,delayed,2,846.34
22303,22303,cosmetics,bike,south,clear,41.2,0–49 km,3,8,no,delivered,3,318.66
22304,22304,pharmacy,ev van,west,clear,11.9,0–49 km,3,8,no,delivered,5,269.45
22305,22305,pharmacy,van,central,clear,201.3,200–249 km,6,16,no,delivered,5,1142.88
22306,22306,fragile items,truck,central,hot,125,100–149 km,2,16,no,delivered,5,696.64
22307,22307,pharmacy,bike,central,rainy,203,200–249 km,9,24,no,delivered,5,1102.63
22308,22308,pharmacy,scooter,east,clear,194.1,150–199 km,4,5,no,delivered,3,1132.28
22309,22309,furniture,bike,west,hot,116.3,100–149 km,5,16,no,delivered,3,582.49
22310,22310,pharmacy,van,west,stormy,113.3,100–149 km,7,16,no,delivered,3,622.6
22311,22311,groceries,truck,central,cold,145.2,100–149 km,5,4,yes,delayed,2,794.93
22312,22312,electronics,bike,east,rainy,137.5,100–149 km,5,24,no,delivered,4,766.76
22313,22313,electronics,ev bike,central,cold,65.8,50–99 km,2,24,no,delivered,5,347.66
22314,22314,cosmetics,bike,east,foggy,5.4,0–49 km,4,16,no,delivered,3,167.22
22315,22315,pharmacy,ev van,central,stormy,249.1,200–249 km,14,8,yes,delayed,2,1423.2
22316,22316,groceries,ev van,south,clear,251,250+ km,7,16,no,delivered,3,1388.86
22317,22317,cosmetics,truck,north,clear,220.6,200–249 km,4,16,no,delivered,4,1185.65
22318,22318,furniture,truck,south,clear,118,100–149 km,4,24,no,delivered,3,713.21
22319,22319,documents,ev bike,south,hot,155.5,150–199 km,4,8,no,delivered,5,899.97
22320,22320,pharmacy,scooter,central,stormy,13.1,0–49 km,8,8,yes,failed,1,207.23
22321,22321,groceries,ev van,west,hot,285.9,250+ km,10,24,no,delivered,4,1435.89
22322,22322,automobile parts,ev van,west,foggy,95.4,50–99 km,5,8,no,delivered,4,726.58
22323,22323,cosmetics,ev bike,north,foggy,203.9,200–249 km,8,6,yes,failed,1,1075.95
22324,22324,cosmetics,ev van,west,foggy,135.1,100–149 km,7,16,no,delivered,5,676.85
22325,22325,cosmetics,scooter,west,foggy,23.3,0–49 km,1,2,no,delivered,4,242.19
22326,22326,cosmetics,ev van,central,clear,207.8,200–249 km,6,6,yes,delayed,3,1227.03
22327,22327,cosmetics,bike,south,rainy,73.3,50–99 km,8,16,no,delivered,3,466.19
22328,22328,groceries,ev bike,west,cold,189.3,150–199 km,7,8,no,delivered,5,1069.78
22329,22329,fragile items,scooter,north,hot,252.3,250+ km,6,16,no,delivered,5,1324.38
22330,22330,electronics,ev van,west,stormy,107.3,100–149 km,8,8,yes,delayed,3,695.9
22331,22331,pharmacy,truck,central,foggy,258.8,250+ km,9,24,no,delivered,4,1427.59
22332,22332,furniture,scooter,west,foggy,110.7,100–149 km,6,24,no,delivered,4,614.73
22333,22333,electronics,scooter,east,hot,111.7,100–149 km,4,24,no,delivered,5,593.84
22334,22334,pharmacy,ev van,east,cold,269.8,250+ km,9,16,no,delivered,3,1391.9
22335,22335,electronics,ev bike,north,foggy,214,200–249 km,11,24,no,delivered,3,1197.2
22336,22336,cosmetics,van,east,clear,179.1,150–199 km,6,8,no,delivered,5,1078.24
22337,22337,furniture,scooter,west,stormy,42.8,0–49 km,6,2,yes,failed,1,274.77
22338,22338,pharmacy,bike,central,foggy,14.8,0–49 km,3,8,no,delivered,5,284.85
22339,22339,pharmacy,bike,north,cold,214.6,200–249 km,10,16,no,delivered,5,1210.88
22340,22340,documents,bike,east,stormy,125.6,100–149 km,9,16,no,delivered,5,764.29
22341,22341,pharmacy,scooter,south,clear,21.4,0–49 km,2,2,yes,delayed,2,200.41
22342,22342,clothing,scooter,south,rainy,23.6,0–49 km,2,16,no,delivered,5,161.86
22343,22343,cosmetics,bike,west,rainy,6.9,0–49 km,4,16,no,delivered,5,114.27
22344,22344,electronics,ev bike,north,rainy,153.3,150–199 km,9,16,no,delivered,4,807.09
22345,22345,clothing,ev van,north,foggy,236.2,200–249 km,8,24,no,delivered,5,1286.84
22346,22346,cosmetics,ev van,south,clear,224,200–249 km,9,24,no,delivered,4,1237.42
22347,22347,electronics,ev van,south,hot,78.9,50–99 km,5,24,no,delivered,5,519.81
22348,22348,automobile parts,bike,west,hot,204.5,200–249 km,5,16,no,delivered,4,1126.48
22349,22349,electronics,bike,south,foggy,285.7,250+ km,7,16,no,delivered,5,1555.79
22350,22350,furniture,ev van,central,hot,240.7,200–249 km,9,6,yes,failed,1,1377.37
22351,22351,automobile parts,bike,central,cold,127.9,100–149 km,4,8,no,delivered,3,765
22352,22352,cosmetics,ev bike,west,foggy,218.9,200–249 km,7,8,no,delivered,4,1319.6
22353,22353,pharmacy,bike,east,foggy,50.1,50–99 km,4,3,yes,delayed,2,359.57
22354,22354,cosmetics,bike,west,clear,234,200–249 km,9,16,no,delivered,4,1192.53
22355,22355,cosmetics,ev bike,north,stormy,64.8,50–99 km,5,16,no,delivered,4,433.2
22356,22356,clothing,ev bike,central,rainy,114.1,100–149 km,7,24,no,delivered,4,671.51
22357,22357,documents,bike,south,clear,180.2,150–199 km,4,8,no,delivered,5,1124.6
22358,22358,clothing,bike,east,foggy,168.5,150–199 km,8,24,no,delivered,4,857.32
22359,22359,clothing,ev van,central,hot,169.4,150–199 km,5,24,no,delivered,4,984.61
22360,22360,clothing,scooter,north,rainy,235.3,200–249 km,8,16,no,delivered,3,1212.92
22361,22361,pharmacy,ev van,north,clear,68.9,50–99 km,2,16,no,delivered,4,357.82
22362,22362,automobile parts,truck,west,hot,260.5,250+ km,6,24,no,delivered,5,1380.02
22363,22363,pharmacy,ev van,central,rainy,11.6,0–49 km,4,8,no,delivered,4,221.12
22364,22364,electronics,ev van,central,clear,46.1,0–49 km,2,24,no,delivered,5,273.19
22365,22365,cosmetics,truck,central,clear,291.2,250+ km,14,8,yes,delayed,2,1632.7206
22366,22366,furniture,bike,east,foggy,227.8,200–249 km,9,6,yes,delayed,3,1194.19
22367,22367,cosmetics,ev van,west,foggy,45.6,0–49 km,4,8,no,delivered,5,453.7
22368,22368,groceries,van,central,cold,135,100–149 km,6,8,no,delivered,5,790.27
22369,22369,groceries,scooter,north,hot,3.6,0–49 km,1,24,no,delivered,4,139.18
22370,22370,pharmacy,truck,central,foggy,156.8,150–199 km,8,5,yes,failed,1,872.13
22371,22371,cosmetics,van,central,foggy,294.8,250+ km,7,7,no,delivered,3,1558.05
22372,22372,clothing,ev bike,north,hot,194.4,150–199 km,5,5,no,delivered,4,1077.8
22373,22373,pharmacy,scooter,east,clear,183.2,150–199 km,7,16,no,delivered,4,988.09
22374,22374,automobile parts,ev van,east,rainy,248.8,200–249 km,12,16,no,delivered,3,1272.95
22375,22375,electronics,bike,west,hot,173.4,150–199 km,5,8,no,delivered,4,1105.48
22376,22376,documents,van,east,stormy,193.1,150–199 km,11,16,no,delivered,4,1011.13
22377,22377,furniture,ev van,central,cold,89.9,50–99 km,3,3,yes,delayed,2,528.72
22378,22378,automobile parts,ev van,east,stormy,169.6,150–199 km,8,8,yes,delayed,2,1071.06
22379,22379,automobile parts,ev bike,east,rainy,220.7,200–249 km,8,6,yes,delayed,2,1196.85
22380,22380,pharmacy,truck,south,stormy,155.1,150–199 km,9,5,yes,delayed,3,961.73
22381,22381,furniture,truck,central,rainy,122.5,100–149 km,6,16,no,delivered,5,738.11
22382,22382,groceries,scooter,east,clear,64,50–99 km,2,16,no,delivered,5,371.21
22383,22383,furniture,scooter,east,stormy,74.5,50–99 km,5,3,yes,delayed,2,547.99
22384,22384,cosmetics,truck,west,clear,275.8,250+ km,9,7,yes,delayed,2,1497.22
22385,22385,furniture,scooter,west,rainy,39.9,0–49 km,6,2,yes,failed,1,283.22
22386,22386,furniture,scooter,west,clear,189.2,150–199 km,7,16,no,delivered,3,978.25
22387,22387,fragile items,ev bike,north,hot,220.9,200–249 km,8,16,no,delivered,5,1154.3
22388,22388,clothing,ev bike,central,hot,60.8,50–99 km,3,3,no,delivered,5,484.38
22389,22389,automobile parts,van,central,cold,52.5,50–99 km,1,8,no,delivered,5,470.02
22390,22390,cosmetics,scooter,west,cold,63.5,50–99 km,1,16,no,delivered,3,415.84
22391,22391,pharmacy,scooter,east,cold,164.8,150–199 km,5,5,yes,delayed,2,944.95
22392,22392,pharmacy,scooter,west,rainy,58.1,50–99 km,6,16,no,delivered,5,409.78
22393,22393,pharmacy,scooter,west,clear,84.3,50–99 km,3,16,no,delivered,5,474.69
22394,22394,pharmacy,ev van,south,rainy,107.1,100–149 km,6,24,no,delivered,5,561.48
22395,22395,groceries,scooter,east,cold,13.2,0–49 km,3,8,no,delivered,4,177.79
22396,22396,cosmetics,ev van,north,foggy,9.4,0–49 km,1,24,no,delivered,4,178.79
22397,22397,documents,truck,north,hot,3.6,0–49 km,2,8,no,delivered,5,116.77
22398,22398,pharmacy,van,east,foggy,265.5,250+ km,11,24,no,delivered,3,1475.13
22399,22399,furniture,scooter,west,stormy,275.5,250+ km,13,8,yes,failed,1,1627.44
22400,22400,groceries,ev bike,west,stormy,171.7,150–199 km,11,5,yes,failed,1,946.15
22401,22401,fragile items,ev van,central,cold,13.8,0–49 km,0,8,no,delivered,5,297.55
22402,22402,documents,ev van,south,foggy,159,150–199 km,7,8,no,delivered,5,961.75
22403,22403,pharmacy,ev bike,east,cold,263.5,250+ km,6,16,no,delivered,4,1453.64
22404,22404,documents,bike,central,stormy,256,250+ km,15,24,no,delivered,5,1337.63
22405,22405,clothing,ev van,north,foggy,177.6,150–199 km,8,8,yes,failed,2,1065.82
22406,22406,pharmacy,truck,west,clear,36.1,0–49 km,2,24,no,delivered,4,292.01
22407,22407,automobile parts,truck,south,cold,103.8,100–149 km,3,8,no,delivered,5,712.42
22408,22408,documents,scooter,south,hot,296.8,250+ km,11,7,yes,failed,1,1565.89
22409,22409,clothing,truck,east,cold,247.8,200–249 km,6,24,no,delivered,5,1298.73
22410,22410,clothing,ev bike,south,hot,215.6,200–249 km,5,24,no,delivered,5,1150.39
22411,22411,furniture,truck,east,foggy,95.7,50–99 km,4,24,no,delivered,5,588.66
22412,22412,fragile items,bike,west,cold,56.6,50–99 km,2,16,no,delivered,5,289.39
22413,22413,cosmetics,ev bike,east,rainy,129,100–149 km,7,16,no,delivered,3,791.13
22414,22414,clothing,ev bike,east,stormy,70.9,50–99 km,5,3,yes,delayed,2,468.55
22415,22415,fragile items,ev bike,south,foggy,101.3,100–149 km,6,4,yes,failed,1,617.55
22416,22416,clothing,scooter,north,stormy,243.4,200–249 km,13,24,no,delivered,5,1347.59
22417,22417,pharmacy,scooter,south,clear,52.3,50–99 km,2,24,no,delivered,5,334.85
22418,22418,fragile items,van,east,stormy,75.9,50–99 km,7,24,no,delivered,4,468.63
22419,22419,fragile items,ev van,south,foggy,77.3,50–99 km,4,16,no,delivered,4,493.6
22420,22420,cosmetics,ev bike,north,clear,274.3,250+ km,7,7,no,delivered,4,1466.5
22421,22421,documents,bike,east,rainy,31.7,0–49 km,5,16,no,delivered,5,305.59
22422,22422,cosmetics,bike,east,rainy,138.3,100–149 km,9,24,no,delivered,4,815.25
22423,22423,groceries,bike,central,rainy,279.3,250+ km,7,24,no,delivered,5,1517.1
22424,22424,groceries,ev van,central,cold,258.4,250+ km,11,24,no,delivered,3,1305.98
22425,22425,furniture,ev van,east,hot,197.9,150–199 km,5,24,no,delivered,3,1060.87
22426,22426,pharmacy,scooter,north,cold,209.3,200–249 km,4,24,no,delivered,5,1120.75
22427,22427,clothing,ev van,west,clear,210.3,200–249 km,6,6,no,delivered,5,1112.3
22428,22428,automobile parts,truck,east,cold,37.7,0–49 km,1,2,no,delivered,5,346.65
22429,22429,fragile items,scooter,east,stormy,19.3,0–49 km,6,24,no,delivered,5,149.96
22430,22430,documents,ev bike,west,hot,3.6,0–49 km,0,8,no,delivered,4,173.9
22431,22431,documents,bike,west,cold,147.1,100–149 km,5,4,yes,delayed,2,880.96
22432,22432,electronics,bike,east,rainy,210.7,200–249 km,8,8,yes,delayed,3,1247.01
22433,22433,groceries,scooter,central,cold,143.8,100–149 km,5,8,no,delivered,5,945.69
22434,22434,clothing,truck,south,hot,3.6,0–49 km,1,16,no,delivered,3,151.47
22435,22435,automobile parts,ev van,west,rainy,211.1,200–249 km,8,8,yes,delayed,2,1231.31
22436,22436,automobile parts,truck,east,stormy,119.1,100–149 km,8,8,yes,delayed,2,815.14
22437,22437,fragile items,van,central,hot,241.3,200–249 km,7,16,no,delivered,3,1301.12
22438,22438,documents,truck,central,clear,280.7,250+ km,7,24,no,delivered,4,1434.34
22439,22439,cosmetics,bike,south,clear,138.5,100–149 km,4,16,no,delivered,5,695.68
22440,22440,furniture,truck,central,clear,140.4,100–149 km,7,4,yes,delayed,2,768.35
22441,22441,documents,ev bike,east,hot,120.1,100–149 km,5,8,no,delivered,4,747.87
22442,22442,furniture,van,south,stormy,127.4,100–149 km,8,8,yes,delayed,3,799.94
22443,22443,clothing,truck,west,foggy,186.3,150–199 km,8,24,no,delivered,5,1028.82
22444,22444,automobile parts,scooter,central,stormy,221.7,200–249 km,15,8,yes,failed,1,1279.87
22445,22445,clothing,ev van,west,stormy,120.3,100–149 km,9,4,yes,delayed,2,789.29
22446,22446,documents,scooter,north,rainy,73.1,50–99 km,3,24,no,delivered,3,387.13
22447,22447,clothing,bike,east,stormy,32.9,0–49 km,3,16,no,delivered,5,178.24
22448,22448,furniture,ev van,south,cold,220.2,200–249 km,7,16,no,delivered,3,1241.55
22449,22449,cosmetics,truck,south,cold,124.8,100–149 km,4,24,no,delivered,3,650.64
22450,22450,automobile parts,van,west,rainy,213.7,200–249 km,10,24,no,delivered,5,1185.17
22451,22451,groceries,ev bike,north,rainy,108.6,100–149 km,8,24,no,delivered,4,608.58
22452,22452,clothing,scooter,central,clear,196.7,150–199 km,6,5,yes,delayed,2,1070.28
22453,22453,electronics,scooter,central,cold,130.2,100–149 km,7,24,no,delivered,3,685.83
22454,22454,pharmacy,bike,north,foggy,281.2,250+ km,8,8,yes,failed,1,1632.7206
22455,22455,automobile parts,truck,south,stormy,143.6,100–149 km,7,4,yes,delayed,2,853.56
22456,22456,electronics,ev bike,south,foggy,202.1,200–249 km,7,16,no,delivered,4,1126.3
22457,22457,automobile parts,ev van,north,clear,171.3,150–199 km,6,8,no,delivered,4,1038.49
22458,22458,documents,truck,north,foggy,249.3,200–249 km,6,16,no,delivered,5,1259.37
22459,22459,automobile parts,bike,west,clear,214.4,200–249 km,5,24,no,delivered,5,1124.2
22460,22460,electronics,scooter,east,hot,123.2,100–149 km,5,16,no,delivered,4,696.82
22461,22461,automobile parts,scooter,south,foggy,48,0–49 km,5,2,yes,delayed,2,365.51
22462,22462,documents,ev van,east,rainy,128.1,100–149 km,7,4,yes,failed,1,808.31
22463,22463,documents,truck,south,rainy,273.7,250+ km,12,8,yes,failed,2,1580.1
22464,22464,clothing,ev van,east,stormy,225.8,200–249 km,8,6,yes,delayed,3,1276.44
22465,22465,clothing,ev van,north,rainy,124.6,100–149 km,10,4,yes,delayed,3,809.56
22466,22466,fragile items,ev van,north,stormy,114,100–149 km,9,24,no,delivered,4,716.82
22467,22467,electronics,scooter,central,clear,15.8,0–49 km,2,2,no,delivered,5,137.31
22468,22468,furniture,truck,south,cold,91.6,50–99 km,4,3,yes,delayed,2,649.69
22469,22469,automobile parts,bike,south,clear,194.9,150–199 km,7,24,no,delivered,3,1029.58
22470,22470,groceries,van,west,hot,270.5,250+ km,9,16,no,delivered,3,1468.24
22471,22471,fragile items,scooter,east,cold,200.9,200–249 km,7,24,no,delivered,4,1103.59
22472,22472,cosmetics,bike,north,cold,10.9,0–49 km,1,24,no,delivered,4,108.14
22473,22473,fragile items,bike,west,cold,98.4,50–99 km,3,3,no,delivered,4,667.4
22474,22474,automobile parts,van,north,cold,233.8,200–249 km,5,6,no,delivered,5,1232.62
22475,22475,electronics,bike,east,stormy,249.7,200–249 km,15,6,yes,delayed,2,1333.72
22476,22476,documents,truck,south,clear,29,0–49 km,3,16,no,delivered,5,262.63
22477,22477,documents,scooter,west,hot,80,50–99 km,3,8,no,delivered,5,577.88
22478,22478,electronics,scooter,east,stormy,97.6,50–99 km,6,24,no,delivered,5,503.63
22479,22479,electronics,bike,east,rainy,267.7,250+ km,11,8,yes,failed,1,1534.8
22480,22480,electronics,van,central,cold,173.2,150–199 km,3,5,no,delivered,5,977.32
22481,22481,automobile parts,scooter,east,foggy,56.9,50–99 km,3,16,no,delivered,5,295.12
22482,22482,fragile items,truck,north,hot,174,150–199 km,5,16,no,delivered,5,877.98
22483,22483,pharmacy,ev van,north,rainy,218.2,200–249 km,12,8,yes,delayed,3,1207.71
22484,22484,fragile items,ev bike,south,cold,109,100–149 km,2,4,no,delivered,5,647.5
22485,22485,groceries,bike,north,cold,282.4,250+ km,7,24,no,delivered,3,1500.29
22486,22486,furniture,bike,central,clear,248.7,200–249 km,6,16,no,delivered,4,1347.84
22487,22487,fragile items,ev van,west,cold,187.6,150–199 km,8,24,no,delivered,5,1036.85
22488,22488,clothing,ev van,west,foggy,114.4,100–149 km,8,4,yes,delayed,2,638.92
22489,22489,clothing,van,west,clear,4.3,0–49 km,0,8,no,delivered,3,241.41
22490,22490,furniture,van,west,clear,22.4,0–49 km,3,2,yes,delayed,3,282.09
22491,22491,documents,van,south,foggy,241.8,200–249 km,8,8,yes,delayed,3,1359.22
22492,22492,cosmetics,truck,north,clear,268.7,250+ km,6,24,no,delivered,5,1458.19
22493,22493,pharmacy,scooter,north,hot,38,0–49 km,2,16,no,delivered,3,220.12
22494,22494,documents,ev van,east,stormy,27.9,0–49 km,6,24,no,delivered,3,163.29
22495,22495,clothing,van,south,rainy,206.6,200–249 km,9,6,yes,delayed,3,1158.27
22496,22496,electronics,scooter,central,cold,167.8,150–199 km,4,5,no,delivered,4,904.06
22497,22497,groceries,scooter,central,foggy,111.2,100–149 km,7,16,no,delivered,5,641.83
22498,22498,documents,ev van,west,hot,93.6,50–99 km,2,8,no,delivered,3,649
22499,22499,electronics,scooter,east,foggy,74.1,50–99 km,5,16,no,delivered,5,389.49
22500,22500,cosmetics,ev bike,central,stormy,60.7,50–99 km,9,8,yes,failed,2,504.63
22501,22501,automobile parts,ev bike,east,stormy,69.1,50–99 km,8,16,no,delivered,4,421.04
22502,22502,automobile parts,ev van,east,cold,100,100–149 km,4,4,yes,delayed,2,563.23
